Code,Region/Country/Area,Year,Series,Value,Footnotes,Source
643,Russian Federation,2015,GDP in constant 2010 prices (millions of US dollars),1366030.807,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
643,Russian Federation,2017,GDP in constant 2010 prices (millions of US dollars),1392871.212,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
643,Russian Federation,2018,GDP in constant 2010 prices (millions of US dollars),1424278.23,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
643,Russian Federation,1995,GDP real rates of growth (percent),-4.1,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
643,Russian Federation,2005,GDP real rates of growth (percent),6.3762,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
643,Russian Federation,2010,GDP real rates of growth (percent),4.5037,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
643,Russian Federation,2015,GDP real rates of growth (percent),-2.3077,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
643,Russian Federation,2017,GDP real rates of growth (percent),1.6302,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
643,Russian Federation,2018,GDP real rates of growth (percent),2.2548,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,1985,GDP in current prices (millions of US dollars),1812.7872,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,1995,GDP in current prices (millions of US dollars),1230.1199,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2005,GDP in current prices (millions of US dollars),2581.4657,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2010,GDP in current prices (millions of US dollars),5772.2888,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2015,GDP in current prices (millions of US dollars),8277.6783,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2017,GDP in current prices (millions of US dollars),9136.162,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2018,GDP in current prices (millions of US dollars),9510.0019,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,1985,GDP per capita (US dollars),294.9112,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,1995,GDP per capita (US dollars),210.7635,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2005,GDP per capita (US dollars),292.0139,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2010,GDP per capita (US dollars),574.9671,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2015,GDP per capita (US dollars),728.0875,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2017,GDP per capita (US dollars),762.5567,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2018,GDP per capita (US dollars),773.0471,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,1985,GDP in constant 2010 prices (millions of US dollars),2335.6067,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,1995,GDP in constant 2010 prices (millions of US dollars),1581.1717,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2005,GDP in constant 2010 prices (millions of US dollars),3859.9491,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2010,GDP in constant 2010 prices (millions of US dollars),5751.6719,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2015,GDP in constant 2010 prices (millions of US dollars),8277.6783,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2017,GDP in constant 2010 prices (millions of US dollars),9308.389,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2018,GDP in constant 2010 prices (millions of US dollars),10110.9802,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,1985,GDP real rates of growth (percent),4.4058,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,1995,GDP real rates of growth (percent),33.5226,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2005,GDP real rates of growth (percent),9.3812,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2010,GDP real rates of growth (percent),7.319,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2015,GDP real rates of growth (percent),8.873,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2017,GDP real rates of growth (percent),6.1043,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
646,Rwanda,2018,GDP real rates of growth (percent),8.6222,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,1985,GDP in current prices (millions of US dollars),111.0074,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,1995,GDP in current prices (millions of US dollars),313.4852,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2005,GDP in current prices (millions of US dollars),547.2037,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2010,GDP in current prices (millions of US dollars),760.1704,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2015,GDP in current prices (millions of US dollars),923.1556,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2017,GDP in current prices (millions of US dollars),996.9444,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2018,GDP in current prices (millions of US dollars),1010.8222,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,1985,GDP per capita (US dollars),2651.493,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,1995,GDP per capita (US dollars),7450.8054,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2005,GDP per capita (US dollars),11678.1634,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2010,GDP per capita (US dollars),15508.617,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2015,GDP per capita (US dollars),18029.3255,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2017,GDP per capita (US dollars),19155.4317,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2018,GDP per capita (US dollars),19275.4185,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,1985,GDP in constant 2010 prices (millions of US dollars),301.5436,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,1995,GDP in constant 2010 prices (millions of US dollars),521.9254,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2005,GDP in constant 2010 prices (millions of US dollars),780.203,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2010,GDP in constant 2010 prices (millions of US dollars),819.3709,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2015,GDP in constant 2010 prices (millions of US dollars),923.1556,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2017,GDP in constant 2010 prices (millions of US dollars),930.4776,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2018,GDP in constant 2010 prices (millions of US dollars),957.6842,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,1985,GDP real rates of growth (percent),8.5501,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,1995,GDP real rates of growth (percent),5.3831,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2005,GDP real rates of growth (percent),9.7328,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2010,GDP real rates of growth (percent),-0.6093,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2015,GDP real rates of growth (percent),1.0337,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2017,GDP real rates of growth (percent),-1.9773,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
659,Saint Kitts and Nevis,2018,GDP real rates of growth (percent),2.9239,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,1985,GDP in current prices (millions of US dollars),249.0719,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,1995,GDP in current prices (millions of US dollars),617.4652,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2005,GDP in current prices (millions of US dollars),935.463,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2010,GDP in current prices (millions of US dollars),1400.3609,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2015,GDP in current prices (millions of US dollars),1659.1109,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2017,GDP in current prices (millions of US dollars),1816.7287,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2018,GDP in current prices (millions of US dollars),1921.8482,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,1985,GDP per capita (US dollars),1972.9404,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,1995,GDP per capita (US dollars),4204.1616,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2005,GDP per capita (US dollars),5724.392,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2010,GDP per capita (US dollars),8044.1214,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2015,GDP per capita (US dollars),9262.2561,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2017,GDP per capita (US dollars),10039.7268,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2018,GDP per capita (US dollars),10566.0498,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,1985,GDP in constant 2010 prices (millions of US dollars),624.2195,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,1995,GDP in constant 2010 prices (millions of US dollars),1053.0627,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2005,GDP in constant 2010 prices (millions of US dollars),1306.144,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2010,GDP in constant 2010 prices (millions of US dollars),1606.0597,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2015,GDP in constant 2010 prices (millions of US dollars),1659.1109,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2017,GDP in constant 2010 prices (millions of US dollars),1754.9508,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2018,GDP in constant 2010 prices (millions of US dollars),1769.9931,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,1985,GDP real rates of growth (percent),7.5084,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,1995,GDP real rates of growth (percent),1.1318,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2005,GDP real rates of growth (percent),-1.68,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2010,GDP real rates of growth (percent),0.4031,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2015,GDP real rates of growth (percent),0.2343,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2017,GDP real rates of growth (percent),2.55,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
662,Saint Lucia,2018,GDP real rates of growth (percent),0.8571,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,1985,GDP in current prices (millions of US dollars),133.372,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,1995,GDP in current prices (millions of US dollars),312.1939,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2005,GDP in current prices (millions of US dollars),550.7556,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2010,GDP in current prices (millions of US dollars),681.2259,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2015,GDP in current prices (millions of US dollars),755.4,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2017,GDP in current prices (millions of US dollars),792.1778,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2018,GDP in current prices (millions of US dollars),811.3,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,1985,GDP per capita (US dollars),1276.2142,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,1995,GDP per capita (US dollars),2889.7479,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2005,GDP per capita (US dollars),5070.7603,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2010,GDP per capita (US dollars),6292.7895,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2015,GDP per capita (US dollars),6920.8781,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2017,GDP per capita (US dollars),7212.9602,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2018,GDP per capita (US dollars),7361.3342,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,1985,GDP in constant 2010 prices (millions of US dollars),310.0742,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,1995,GDP in constant 2010 prices (millions of US dollars),458.85,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2005,GDP in constant 2010 prices (millions of US dollars),669.8027,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2010,GDP in constant 2010 prices (millions of US dollars),716.4273,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2015,GDP in constant 2010 prices (millions of US dollars),755.4,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2017,GDP in constant 2010 prices (millions of US dollars),777.4334,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2018,GDP in constant 2010 prices (millions of US dollars),794.2502,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,1985,GDP real rates of growth (percent),6.1779,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,1995,GDP real rates of growth (percent),7.4523,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2005,GDP real rates of growth (percent),2.4999,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2010,GDP real rates of growth (percent),-3.346,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2015,GDP real rates of growth (percent),1.3303,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2017,GDP real rates of growth (percent),1.0004,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
670,Saint Vincent & Grenadines,2018,GDP real rates of growth (percent),2.1631,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,1985,GDP in current prices (millions of US dollars),87.5987,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,1995,GDP in current prices (millions of US dollars),201.5087,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2005,GDP in current prices (millions of US dollars),446.7124,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2010,GDP in current prices (millions of US dollars),692.1286,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2015,GDP in current prices (millions of US dollars),786.8854,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2017,GDP in current prices (millions of US dollars),824.5326,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2018,GDP in current prices (millions of US dollars),833.4647,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,1985,GDP per capita (US dollars),547.5263,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,1995,GDP per capita (US dollars),1184.9687,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2005,GDP per capita (US dollars),2485.5051,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2010,GDP per capita (US dollars),3722.142,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2015,GDP per capita (US dollars),4066.3183,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2017,GDP per capita (US dollars),4220.7534,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2018,GDP per capita (US dollars),4249.574,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,1985,GDP in constant 2010 prices (millions of US dollars),406.7851,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,1995,GDP in constant 2010 prices (millions of US dollars),441.909,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2005,GDP in constant 2010 prices (millions of US dollars),702.7652,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2010,GDP in constant 2010 prices (millions of US dollars),740.875,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2015,GDP in constant 2010 prices (millions of US dollars),786.8854,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2017,GDP in constant 2010 prices (millions of US dollars),810.641,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2018,GDP in constant 2010 prices (millions of US dollars),815.9677,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,1985,GDP real rates of growth (percent),3.9195,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,1995,GDP real rates of growth (percent),6.0353,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2005,GDP real rates of growth (percent),5.0556,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2010,GDP real rates of growth (percent),2.4104,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2015,GDP real rates of growth (percent),6.7347,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2017,GDP real rates of growth (percent),-0.6431,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
882,Samoa,2018,GDP real rates of growth (percent),0.6571,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
674,San Marino,1985,GDP in current prices (millions of US dollars),319.8409,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
674,San Marino,1995,GDP in current prices (millions of US dollars),1019.7399,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
674,San Marino,2005,GDP in current prices (millions of US dollars),2027.4288,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
674,San Marino,2010,GDP in current prices (millions of US dollars),2139.3428,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
674,San Marino,2015,GDP in current prices (millions of US dollars),1418.8297,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
674,San Marino,2017,GDP in current prices (millions of US dollars),1528.6212,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
