Code,Region/Country/Area,Year,Series,Value,Footnotes,Source
242,Fiji,2000,Percentage of individuals using the internet,1.4969,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
242,Fiji,2005,Percentage of individuals using the internet,8.4536,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
242,Fiji,2010,Percentage of individuals using the internet,20,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
242,Fiji,2015,Percentage of individuals using the internet,42.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
242,Fiji,2016,Percentage of individuals using the internet,46.507,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
242,Fiji,2017,Percentage of individuals using the internet,49.9664,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
246,Finland,2000,Percentage of individuals using the internet,37.2485,Population aged 15 years and over.;Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
246,Finland,2005,Percentage of individuals using the internet,74.48,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
246,Finland,2010,Percentage of individuals using the internet,86.89,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
246,Finland,2015,Percentage of individuals using the internet,86.4221,Population aged 16 to 89 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
246,Finland,2016,Percentage of individuals using the internet,87.7036,Population aged 16 to 89 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
246,Finland,2017,Percentage of individuals using the internet,87.4689,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
246,Finland,2018,Percentage of individuals using the internet,88.89,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
250,France,2000,Percentage of individuals using the internet,14.3079,Population aged 15 years and over.;Users in the last 12 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
250,France,2005,Percentage of individuals using the internet,42.87,Population aged 11 years and over.;Users in the last month.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
250,France,2010,Percentage of individuals using the internet,77.28,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
250,France,2015,Percentage of individuals using the internet,78.01,Break in the time series.;Population aged 15 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
250,France,2016,Percentage of individuals using the internet,79.2698,Population aged 15 years and over.;Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
250,France,2017,Percentage of individuals using the internet,80.5025,Population aged 15 years and over.;Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
250,France,2018,Percentage of individuals using the internet,82.0432,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
258,French Polynesia,2000,Percentage of individuals using the internet,6.3571,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
258,French Polynesia,2005,Percentage of individuals using the internet,21.5422,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
258,French Polynesia,2010,Percentage of individuals using the internet,49,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
258,French Polynesia,2015,Percentage of individuals using the internet,64.5602,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
258,French Polynesia,2016,Percentage of individuals using the internet,68.4404,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
258,French Polynesia,2017,Percentage of individuals using the internet,72.7039,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
266,Gabon,2000,Percentage of individuals using the internet,1.2161,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
266,Gabon,2005,Percentage of individuals using the internet,4.8933,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
266,Gabon,2010,Percentage of individuals using the internet,13,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
266,Gabon,2015,Percentage of individuals using the internet,45.7845,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
266,Gabon,2016,Percentage of individuals using the internet,48.0523,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
266,Gabon,2017,Percentage of individuals using the internet,62,Population aged 18 years and over.;At least once a month.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
270,Gambia,2000,Percentage of individuals using the internet,0.9218,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
270,Gambia,2005,Percentage of individuals using the internet,3.799,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
270,Gambia,2010,Percentage of individuals using the internet,9.2,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
270,Gambia,2015,Percentage of individuals using the internet,16.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
270,Gambia,2016,Percentage of individuals using the internet,18.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
270,Gambia,2017,Percentage of individuals using the internet,19.8365,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
268,Georgia,2000,Percentage of individuals using the internet,0.4847,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
268,Georgia,2005,Percentage of individuals using the internet,6.0795,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
268,Georgia,2010,Percentage of individuals using the internet,26.9,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
268,Georgia,2015,Percentage of individuals using the internet,47.5698,Break in the time series.;Users in the last 3 months.;Population aged 6 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
268,Georgia,2016,Percentage of individuals using the internet,58.4593,Users in the last 3 months.;Population aged 6 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
268,Georgia,2017,Percentage of individuals using the internet,59.7055,Users in the last 3 months.;Population aged 6 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
